"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7lvDsmTRXFE3dK4OjvRiWB","Pasoori","spotify:artist:3bWIy9AUrQdiNeS62Bp3OP, spotify:artist:3NegWDGp038A3FIi3gSYzl","Shae Gill, Ali Sethi","spotify:album:7wgrW5XyZdtk0K8PkW5A7h","Pasoori","spotify:artist:3bWIy9AUrQdiNeS62Bp3OP, spotify:artist:3NegWDGp038A3FIi3gSYzl","Shae Gill, Ali Sethi","2022-02-07","https://i.scdn.co/image/ab67616d0000b2733f3d35703bdcd917dad51c4f","1","1","224146","https://p.scdn.co/mp3-preview/88c67d6fadc0971cd8884b3f28d508723de9fa54?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","FR10S2289473","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2MvLw9BE5ndkvZLXJcb1oC","Last Theater","spotify:artist:4FDoIX0wLRiVnx5F5wXWl4","NoisyCell","spotify:album:4QNzoCBWkG62Im2z7vbxBo","Sources","spotify:artist:4FDoIX0wLRiVnx5F5wXWl4","NoisyCell","2015-07-01","https://i.scdn.co/image/ab67616d0000b273bea7756936e5ff83aab7c44b","1","6","367773","https://p.scdn.co/mp3-preview/087e1cb64de8c75911640d15f5fae76b1c7f3b61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","JPVP01501901","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:7hXFx8ue6LnP6sB8Zf7ik9","Sleep Forever","spotify:artist:7eLmjBYVvApof3usPlIIem, spotify:artist:1f8UNsnIHYgguJ6n7FDS9K, spotify:artist:3lwJ6CKvOHHhOuQDp4mwT2","Kris Sobanski, It Lives\, It Breathes, Kaiser Sensei","spotify:album:04qsLx0kaYy6a3L6agEVUg","Sleep Forever","spotify:artist:7eLmjBYVvApof3usPlIIem, spotify:artist:3lwJ6CKvOHHhOuQDp4mwT2, spotify:artist:1f8UNsnIHYgguJ6n7FDS9K","Kris Sobanski, Kaiser Sensei, It Lives\, It Breathes","2020-02-21","https://i.scdn.co/image/ab67616d0000b27368993d860d4639df3a0a0bd5","1","1","208900","https://p.scdn.co/mp3-preview/acba477d85f4a4c5cb9d3612a5dc78300096e927?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","uscgh2071196","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6zoNHckACUOGj2bERXgmnw","MONSTER","spotify:artist:7rpKUJ0AnklJ8q9nIPVSpZ","Reol","spotify:album:1dFNEpa096XsgJ2r6pPdyJ","極彩色","spotify:artist:7rpKUJ0AnklJ8q9nIPVSpZ","Reol","2015-07-29","https://i.scdn.co/image/ab67616d0000b2734e284a106820b99e32349bbd","1","15","201933","https://p.scdn.co/mp3-preview/bec0446be0a86a8b6eaf46ab18349dcac9dfa12c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","JPVI01522810","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3dHV3qCSzTdVHCgKxpsPiE","Tujhe Sochta Hoon - Lofi Flip","spotify:artist:5dvCHAlgZZBuYuRdSm3dQE, spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp, spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Deepanshu Ruhela, KK, Pritam","spotify:album:5G2DfiPEAuBnWWLcGc1QyC","Tujhe Sochta Hoon (Lofi Flip)","spotify:artist:5dvCHAlgZZBuYuRdSm3dQE, spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp, spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Deepanshu Ruhela, KK, Pritam","2021-08-27","https://i.scdn.co/image/ab67616d0000b27349bc42bef250b0911023813d","1","1","188087","https://p.scdn.co/mp3-preview/eaad0231862e3085a22acebb84c3835960ad3d9d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","INS172102690","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6KRc596UDGsJfrgEFvLGro","Blossom","spotify:artist:2PyT6zhFlnRTEIKZUHh5NO","Ben Walter","spotify:album:54rb64GRPKZnZdiJKG8Y0X","Blossom","spotify:artist:2PyT6zhFlnRTEIKZUHh5NO","Ben Walter","2021-04-05","https://i.scdn.co/image/ab67616d0000b2738cf7b49b7698dc687ba105cc","1","1","246461","https://p.scdn.co/mp3-preview/51ad96e772ef34ef40f20bf05d9ae066ae78c162?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","QZDA72131868","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6QHubuKkt3aBkVqk5PvwEp","Eye For An Eye","spotify:artist:1YznSk5tLLp9BnzuNgghrZ","8 Graves","spotify:album:2i772WUBXMAMzp9IfpvRiQ","Red","spotify:artist:1YznSk5tLLp9BnzuNgghrZ","8 Graves","2020-09-18","https://i.scdn.co/image/ab67616d0000b273db3b09e590281df2219e36ab","1","3","205602","https://p.scdn.co/mp3-preview/67573d2e33bfb8ab75a705d871562f8bf6774e29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","GBKPL2007746","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3ognTnYewF0sPmFAjpL1Bk","One by One","spotify:artist:6Y4SgUdlzTgSbmKba01ncJ","The New Shining","spotify:album:1IZArbyvUEHzdNqwSlS5bT","Elephant","spotify:artist:6Y4SgUdlzTgSbmKba01ncJ","The New Shining","2019-10-25","https://i.scdn.co/image/ab67616d0000b273bf29689feea388b2d2f5100e","1","6","186183","https://p.scdn.co/mp3-preview/4d1cb57f11d4459d2a35a0023c1e80bd899bb280?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","NLKA11900006","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2SvBbz1p3GTXnxvPQ5lzk5","To Death","spotify:artist:2zLxo07EbSedKk5YsnyacC","Koethe","spotify:album:24d6Ku8KuRnsDtOL3vnB3g","ABERRATE","spotify:artist:2zLxo07EbSedKk5YsnyacC","Koethe","2021-09-06","https://i.scdn.co/image/ab67616d0000b273a273353287335b21215a8e21","1","4","288893","https://p.scdn.co/mp3-preview/0a84a52d886f4cd819e4b065cd1896bed6df0772?cid=9950ac751e34487dbbe027c4fd7f8e99","true","27","QZK6J2154137","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6Wt5vcdm0A0kmE2cAQR5Xs","Aeon Rains","spotify:artist:5M8gMWMvoNjV1YzX2o9cPT","REMINA","spotify:album:2fk8Zd5sEmWQUThMLh6ZsV","Aeon Rains","spotify:artist:5M8gMWMvoNjV1YzX2o9cPT","REMINA","2021-07-24","https://i.scdn.co/image/ab67616d0000b2730bca2b2e0c15b3880f9e68a2","1","1","384000","https://p.scdn.co/mp3-preview/7005b6d492ef6f2407c92c8a4429e0deda9fb3d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","QZK6K2121389","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3USxtqRwSYz57Ewm6wWRMp","Heat Waves","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","spotify:album:5bfpRtBW7RNRdsm3tRyl3R","Dreamland","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","2020-08-07","https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464","1","14","238805","","false","78","GBUM72000433","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2vhOZkOAOijDNPG60qZvEA","Circles - Minor Key Version","spotify:artist:5l6RNqtZu9abHKcHrt5wRK","Chase Holfelder","spotify:album:2SRHv7z27GAZRwF61g7kvU","Circles (Minor Key Version)","spotify:artist:5l6RNqtZu9abHKcHrt5wRK","Chase Holfelder","2020-07-06","https://i.scdn.co/image/ab67616d0000b273f3f659cdc014d0993469403b","1","1","217307","https://p.scdn.co/mp3-preview/033f8ae6de862a77d9d8702306fdf315312a6f5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","QZHN92046051","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:7gb5Gvd82tb1HTFQ0l2LLU","Balenciaga","spotify:artist:17rcbJUtkjFBgMoczYSPK5","Paulz","spotify:album:5nVg0c0yBoq3BD52YMygvt","Balenciaga","spotify:artist:17rcbJUtkjFBgMoczYSPK5","Paulz","2021-02-04","https://i.scdn.co/image/ab67616d0000b27301b83412c05f69ae3a94af44","1","1","180568","https://p.scdn.co/mp3-preview/e2a2ac55019ecbdf9ee0fc45e0803d49738cae73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","SE5BU2171288","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2xowY1oTO1dY9LSriw6Og9","Masochist","spotify:artist:6pw4nmjxQHpyKWUBQi4SSz, spotify:artist:2uEo8Rajpdz1AqineCVLHq","Matt Van, Mr FijiWiji","spotify:album:5DV8dxvnwyQFLQwGVeLO2k","Lungs","spotify:artist:6pw4nmjxQHpyKWUBQi4SSz","Matt Van","2018-09-13","https://i.scdn.co/image/ab67616d0000b273dc7c10844784eb04bc749c59","1","3","227250","https://p.scdn.co/mp3-preview/397abaeab37eb2a2e22202efffe26d4a2bcf4463?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","QZDA81834983","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0NrD9pJj3H4qvnXztzuHdv","Goons","spotify:artist:7x0khzvst0enqidVl7ieKK","Kipher","spotify:album:26Feu9rV3w4u4jePMvrYb4","Goons","spotify:artist:7x0khzvst0enqidVl7ieKK","Kipher","2019-11-22","https://i.scdn.co/image/ab67616d0000b2738c405c613bd2e0b689c4f9e2","1","1","178977","https://p.scdn.co/mp3-preview/b18db179a51c04ec0add059f7ba9447eabd596c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","QZHN81984053","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5Omzh7pZ8G2bq9RaFTdiYS","The Doom Codex","spotify:artist:2npYCO6zDuGiThptOAPcSF","Robert Slump","spotify:album:1AcIIuwtWO4rUIz679rzHo","The Doom Codex","spotify:artist:2npYCO6zDuGiThptOAPcSF","Robert Slump","2022-02-10","https://i.scdn.co/image/ab67616d0000b2734f40faf05e04deb06743c64c","1","1","184458","https://p.scdn.co/mp3-preview/36d05489560f23fb96ff095cffaf00ef5b05a875?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","GX53U2079815","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2lzP5CLvqGvpz1zNJukSgD","Aisi Gehraiyaan Aisi Tanhaiyaan","spotify:artist:0XL6ie7a0NY5FM05b9Rn5L","Farhan Akhtar","spotify:album:6Baavsh6HfNka1IyvPrr24","Zindagi Na Milegi Dobara","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","Shankar-Ehsaan-Loy","2011-06-06","https://i.scdn.co/image/ab67616d0000b2730acb5a72549287bf33b51b71","1","2","88978","https://p.scdn.co/mp3-preview/b7fc4541aee08970bd52259f1417d8c139ab03e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","INS181102655","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4mRSbPLnOm54ttkTYvxxSY","Decks Dark","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:2ix8vWvvSp2Yo7rKMiWpkg","A Moon Shaped Pool","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2016-05-08","https://i.scdn.co/image/ab67616d0000b27345643f5cf119cbc9d2811c22","1","3","281011","https://p.scdn.co/mp3-preview/33943000132b808c85da7bb6f5296e31a8832c0b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBBKS1600073","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5O932cZmzOZGOGZz9RHx20","Khairiyat","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Pritam, Arijit Singh","spotify:album:2Svje8vKEM4VCKxoRyAvA4","Chhichhore","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Pritam","2019-08-31","https://i.scdn.co/image/ab67616d0000b273eaa6b4bfb5954ee5a5a8ce9e","1","2","280281","https://p.scdn.co/mp3-preview/c7ad550a86eba70607b6e6c491a7360a33deb5c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","INS181904666","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0HwD4fJnADOP8xUIfecxKZ","The End of Silence","spotify:artist:23F4eNRGvmS6jJNUo9TmEN, spotify:artist:13FTHoOzbdwyu2iuVxdO6Y","Alan Lennon, Epic Music World","spotify:album:7a4jqycBaEJiadqw581LVQ","The End of Silence","spotify:artist:23F4eNRGvmS6jJNUo9TmEN, spotify:artist:13FTHoOzbdwyu2iuVxdO6Y","Alan Lennon, Epic Music World","2021-05-16","https://i.scdn.co/image/ab67616d0000b2730e6008235928446d95e0bee7","1","1","302080","https://p.scdn.co/mp3-preview/41361f0e23de6c388cee299708ed4b602814b63d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","QZGWX2174992","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0WKFKKmVV42TUwROgvHzFa","Unrequited","spotify:artist:5u7XHknHLC0V9liKGr2I9d","Sennzai","spotify:album:6Z6myzGTXVvIG7nk9djfRI","Arrêter le temps","spotify:artist:5u7XHknHLC0V9liKGr2I9d","Sennzai","2016-10-30","https://i.scdn.co/image/ab67616d0000b2731a69c49bf7933be6c1585fa2","1","4","265384","https://p.scdn.co/mp3-preview/010caafe686ed3d4b8607265b5bfd205765e2f74?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","TCJPG1870192","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3iVvQHWCLGjfY3iFEwV9lO","Next to you - from Parasyte","spotify:artist:5zGGIlGJXnwLcbniSyoc7w, spotify:artist:2DvKwWmzK5CPUBSRCWtZCy","Ken Arai, NSZX","spotify:album:3GWLbX2NoKUi2wv6IKJ5z3","Next to you (from Parasyte)","spotify:artist:5zGGIlGJXnwLcbniSyoc7w, spotify:artist:2DvKwWmzK5CPUBSRCWtZCy","Ken Arai, NSZX","2020-08-05","https://i.scdn.co/image/ab67616d0000b273d34a73c85d6c8d7a50446403","1","1","213230","https://p.scdn.co/mp3-preview/300fe25dae437064b173698f61689a0094de4dff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","GBLLT1900254","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3NEuSQZbVmfQwRuDKol40Y","SPARK-AGAIN","spotify:artist:0bAsR2unSRpn6BQPEnNlZm","Aimer","spotify:album:3OBjI5LyxiWJZSEuBskBbG","SPARK-AGAIN","spotify:artist:0bAsR2unSRpn6BQPEnNlZm","Aimer","2020-09-09","https://i.scdn.co/image/ab67616d0000b27332a6df61fa5c878c6e2aa87b","1","1","244160","https://p.scdn.co/mp3-preview/4b0a8579f95fcd1da759edafa1d6b1db87f122ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","JPU902001603","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3ARisFMP9INfJXaRgYlJSJ","Phoenix (Acoustic)","spotify:artist:66UYe21to5428Q4DovXER4, spotify:artist:2OgKPh1xCLvA9C8CXfFABo","TJ Brown, Lunity","spotify:album:2BKlffI3VJGyvbF3Ku4GOM","Phoenix (Acoustic)","spotify:artist:66UYe21to5428Q4DovXER4, spotify:artist:2OgKPh1xCLvA9C8CXfFABo","TJ Brown, Lunity","2019-10-25","https://i.scdn.co/image/ab67616d0000b2739e653341bc74273f0273a0f9","1","1","206249","https://p.scdn.co/mp3-preview/79d5938d25ed4214eee4dfa2092f976ed5bcba5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","TCAEM1947017","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3vNFsxBbA4dPkymPF5Jm1b","This Mess We're In","spotify:artist:12VaqyEhgwDRuFfEqbnrpz, spotify:artist:4CvTDPKA6W06DRfBnZKrau","PJ Harvey, Thom Yorke","spotify:album:0hBWhJEmVyNPG2Jq71CJXz","Stories From The City, Stories From The Sea","spotify:artist:12VaqyEhgwDRuFfEqbnrpz","PJ Harvey","2000-01-01","https://i.scdn.co/image/ab67616d0000b27309e4ac9a68d9ea5ef0ad9b05","1","7","235840","","false","57","GBAAN0000172","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4bJygwUKrRgq1stlNXcgMg","All The Things She Said","spotify:artist:2Q3eZMfDQgT8MhPowKFXYO","t.A.T.u.","spotify:album:4vyPN44zoiJXE6hruCCrGB","200 KM/H In The Wrong Lane (10th Anniversary Edition)","spotify:artist:2Q3eZMfDQgT8MhPowKFXYO","t.A.T.u.","2002","https://i.scdn.co/image/ab67616d0000b2733b27e1cd8a6bc6804c2e5fd2","1","3","214440","","true","75","RUA110100098","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5EJJ0yWLCSmQAkJlreLimt","Courage","spotify:artist:2BwIecyazQicxz5RzVUvLU, spotify:artist:6Wn6kyMvfESmIaVy3Sjjvf","Nostraightanswer, CircusP","spotify:album:3nZ6CQ3TFaUhFUGngoWZsi","SYNTECH-","spotify:artist:2BwIecyazQicxz5RzVUvLU","Nostraightanswer","2019-08-23","https://i.scdn.co/image/ab67616d0000b2731dcb7938e4f4110d6949645c","1","11","262714","https://p.scdn.co/mp3-preview/a06ede1a5ea0d7ecfb78e06237eeaf872c7cf1d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","QZFZ41919314","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2V6nQ7ZzUcJyC7zQcQwuhH","Face My Fears","spotify:artist:3MwmjpfJvIoCarmc1eehbu","Shadow Cliq","spotify:album:1FDVl3vH4lsTLRdt0qqht4","Face My Fears","spotify:artist:3MwmjpfJvIoCarmc1eehbu","Shadow Cliq","2019-02-15","https://i.scdn.co/image/ab67616d0000b273ce9f8ee37b0fb840795b2306","1","1","281142","https://p.scdn.co/mp3-preview/1b2d5933fb81ba42fe389062da08047fb150a4a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","TCAEC1907343","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:240XAisNEKriCHKjmqUhOT","Theater of the Dead","spotify:artist:520HRtk3c4y8WTKKywE4PY","Tulip","spotify:album:0HnIGhinaZsYcKjYovQxIL","High Strangeness","spotify:artist:520HRtk3c4y8WTKKywE4PY","Tulip","2020-04-04","https://i.scdn.co/image/ab67616d0000b273d2da9df6e116ec5fa3e5c463","1","6","265223","https://p.scdn.co/mp3-preview/2ce3953cb5c382ac6f98a0c375ab04cdc8e83bb8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","uscgj2019296","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0Km42KUGl3oty8J20JAhL1","Believe","spotify:artist:2Sjkl4uVhIhOyVwX2goyOW, spotify:artist:0pXY1OjnkCrE5vlfV5tii0, spotify:artist:2zju7KqgOn3JOOEXD0coq6, spotify:artist:6gwexMlbo78wmlBF8U2V6r","Tales of the Forgotten, Bill Hemstapat, Dylan C. Jones, Jane Decker","spotify:album:1TQ8TkMya11rYCpbrNvQTj","The Beginning","spotify:artist:2Sjkl4uVhIhOyVwX2goyOW, spotify:artist:0pXY1OjnkCrE5vlfV5tii0, spotify:artist:2zju7KqgOn3JOOEXD0coq6","Tales of the Forgotten, Bill Hemstapat, Dylan C. Jones","2019-08-14","https://i.scdn.co/image/ab67616d0000b27369cd2cfd257fea255e58b02c","1","6","287415","https://p.scdn.co/mp3-preview/4427272a72210d223152027f1a0c2268d0df0072?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","UST8K1665642","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:74WgPmxkNoI9CdEHtX2XC7","Find Me","spotify:artist:3xNCp8cktZ1IGwRregR2yO","Aviators","spotify:album:7K6D79t5RR2I21W9gr4MLS","Aeterno: Rewind","spotify:artist:3xNCp8cktZ1IGwRregR2yO","Aviators","2019-08-30","https://i.scdn.co/image/ab67616d0000b27366f0bf20dd62fd8217a25978","1","2","319090","https://p.scdn.co/mp3-preview/638efa27d2756c22e56e387e8b7f1914b04577ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","TCAEK1934841","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0WaaPFt4Qy8sVfxKz43bCD","Re:Re:","spotify:artist:0MK8l3nURwwQIjafvXoJJt","ASIAN KUNG-FU GENERATION","spotify:album:56xQzwz8VKC3LOtvrI4g04","ソルファ","spotify:artist:0MK8l3nURwwQIjafvXoJJt","ASIAN KUNG-FU GENERATION","2004","https://i.scdn.co/image/ab67616d0000b27342b08c3ee667cbba84372739","1","8","228760","https://p.scdn.co/mp3-preview/26fe7fc5d95c3c015ef3ab02a9eea56356150d76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","JPKS00401165","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2z4G9oY3zF70wDiiLZvh3B","SOS","spotify:artist:3jL6qMsbG7tnDxHDDMhVBH, spotify:artist:7kqvDLzrO1hQXorAUEnE8j","KureiYuki's, 斎藤 アリーナ","spotify:album:5qyuT2JVaPT6HKSN0ysGbx","SOS","spotify:artist:3jL6qMsbG7tnDxHDDMhVBH, spotify:artist:7kqvDLzrO1hQXorAUEnE8j","KureiYuki's, 斎藤 アリーナ","2020-08-29","https://i.scdn.co/image/ab67616d0000b2733c7da2021152c4c7ea6e7c68","1","1","200000","https://p.scdn.co/mp3-preview/bf473f59550bc330e568f5847478e5e18f79ad8d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","JPB602078083","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5YXXthKfGj3nY7oFihFGPY","Dreamer","spotify:artist:1EHmi4WPosxVGxBKaw32Ku","Brave the Royals","spotify:album:42FSW8FbAwfA2zJuSSwqnc","Abstraction","spotify:artist:1EHmi4WPosxVGxBKaw32Ku","Brave the Royals","2019-11-08","https://i.scdn.co/image/ab67616d0000b273f61170ecbbe7d2bb817143ff","1","2","217470","https://p.scdn.co/mp3-preview/dc3d39f8d49f91237433c611af261fcd79522e78?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","TCADZ1849972","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6w8pFOKn42O418qwcQElZ3","Waves","spotify:artist:3QSQFmccmX81fWCUSPTS7y","Dean Lewis","spotify:album:61G7KL6rpj167r6H4CzS8C","A Place We Knew","spotify:artist:3QSQFmccmX81fWCUSPTS7y","Dean Lewis","2019-03-22","https://i.scdn.co/image/ab67616d0000b273a787f718fb485b66d6219247","1","5","240013","","false","73","AUUM71600906","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2kRFrWaLWiKq48YYVdGcm8","Everything In Its Right Place","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:6GjwtEZcfenmOf6l18N7T7","Kid A","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2000-10-02","https://i.scdn.co/image/ab67616d0000b2736c7112082b63beefffe40151","1","1","251426","https://p.scdn.co/mp3-preview/74e765ad6870f549347630ab3594997fd3d3ad4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBAYE0000810","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0QsbwXmBg5sAcOgFHu23RX","This Silence Is Mine","spotify:artist:4NXiJRheKGsTycUmPwtwSP","Chihiro Onitsuka","spotify:album:0ZPeyWvK0OEAOuj9IEVcGi","This Silence Is Mine / あなたとSciencE","spotify:artist:4NXiJRheKGsTycUmPwtwSP, spotify:artist:7kPnZ5FZf2hYkJpK3TISJo","Chihiro Onitsuka, BILLYS SANDWITCHES","2013-12-18","https://i.scdn.co/image/ab67616d0000b273da1391c6c43d5ae7a2898b86","1","1","426493","https://p.scdn.co/mp3-preview/f4ade8faf3fc98d678bbb2e090792ffb327b5a70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","JPA841300606","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:7bSs1huD3G3nzU7VnG0t2Q","You Say Run (UA Class of 2020 Edition)","spotify:artist:1CMYlrbmoqkLQn7sccIMtA","Mason Lieberman","spotify:album:4YLv1PG6JG55947HK6hZDd","You Say Run (UA Class of 2020 Edition)","spotify:artist:1CMYlrbmoqkLQn7sccIMtA","Mason Lieberman","2020-08-07","https://i.scdn.co/image/ab67616d0000b2738707a691902cdaf0dd937257","1","2","281896","https://p.scdn.co/mp3-preview/58ad7a1261a5cf728f44f40c04f4310b196e876a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","QZK6P2066889","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6lpw7XFDRZu4JxTs4ek1Wb","Symphony of Boreal Wind","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","spotify:album:4B5efqHkeq0UaDGx8nYOuf","Genshin Impact - City of Winds and Idylls (Original Game Soundtrack)","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","2020-09-28","https://i.scdn.co/image/ab67616d0000b273fd948e98a2fba6e8b22cb873","3","12","291000","https://p.scdn.co/mp3-preview/a12428fda6302a2a2e40fb8cc1f72e2bd4bbb5a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","FRS182046499","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1PDVm6rKyLr4wsajScEoip","Stay With Me","spotify:artist:15q0tk3egz6qJQAzRpMbMl","Seven Billion Dots","spotify:album:1V7imbavVbdl9137lsY5v4","HOPE","spotify:artist:15q0tk3egz6qJQAzRpMbMl","Seven Billion Dots","2021-02-17","https://i.scdn.co/image/ab67616d0000b273425385bd0d442dbb2e3e3df5","1","1","282186","https://p.scdn.co/mp3-preview/8224f9a1c05c0a80b4383c74e8eac70cafbd9385?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPU901902348","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:40TS0HXFNYHR1mJ2DoJSXk","Letters","spotify:artist:3OhZAmOumrr38g9pqLBTpt","Winters Island","spotify:album:0ST58YDvMlsO1QFECDSaBS","Hestia","spotify:artist:3OhZAmOumrr38g9pqLBTpt","Winters Island","2017-03-24","https://i.scdn.co/image/ab67616d0000b27363356b597fe073a90e27583b","1","2","274112","https://p.scdn.co/mp3-preview/612ba511e5bec3dd4e97080fa240e309c4ba9ae1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","TCACZ1722739","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4KbbNxgnNy5wyy2vgwHdWX","Your Light","spotify:artist:3hyWjnVPcq8I30XncCtrzo, spotify:artist:47eE2lodNBIA4jjRGNwZdh","Will Morton, Julie Wemyss","spotify:album:2mvv4qoBVDbQUhiyAtKgCp","Lost Ember (Original Game Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2019-11-22","https://i.scdn.co/image/ab67616d0000b2737e4598900f0693d80df852a9","1","48","265615","https://p.scdn.co/mp3-preview/2538b862f8d089724e4f7334b70943c5efcf82d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","GBWUL1930882","spotify:user:","1970-01-01T00:00:00Z"
